185,528
210,720
567,364
802,157
667,329
132,107
105,264
770,400
758,226
151,371
849,974
699,482
758,110
890,212
996,140
595,110
952,861
522,266
778,875
482,994
303,707
229,162
895,905
271,405
830,139
254,934
502,824
891,548
745,767
524,705
900,291
529,623
164,783
233,539
608,698
713,739
241,770
907,723
115,717
336,305
163,470
584,345
624,997
917,722
315,705
287,666
255,363
733,834
309,513
981,401
369,255
674,827
627,530
921,959
715,184
800,781
629,452
846,316
123,515
116,108
318,244
385,305
792,302
576,731
871,581
759,160
949,613
391,897
974,941
302,642
473,647
604,918
621,285
153,140
219,222
550,988
861,987
764,311
269,874
328,227
814,716
740,417
810,713
729,926
677,365
714,172
522,918
318,623
796,580
805,593
198,569
364,724
582,152
226,633
656,840
647,335
380,758
633,233
411,219
904,889
642,264
635,826
600,407
390,569
143,237
608,868
598,528
857,976
649,425
275,396
354,653
486,978
426,890
549,924
547,799
726,644
654,318
661,737
830,685
513,559
373,843
707,234
317,337
289,952
882,244
182,739
132,972
630,811
172,307
406,179
924,424
363,944
557,971
939,990
117,966
128,816
636,494
149,812
241,857
509,781
603,498
384,678
288,516
253,880
584,594
454,806
751,495
331,166
766,794
621,253
175,114
937,800
564,445
571,689
809,468
306,608
606,663
696,393
741,429
901,395
775,346
221,801
463,597
812,279
307,380
249,423
781,677
659,952
836,285
313,741
686,279
687,817
860,555
560,243
444,778
803,841
940,797
391,739
962,676
289,420
469,163
755,803
649,547
492,154
372,535
453,900
180,571
481,679
226,509
408,899
623,874
207,400
105,884
403,598
391,737
718,611
600,257
897,603
331,140
220,626
951,972
271,227
367,159
266,826
909,886
561,115
138,718
633,306
408,636
774,401
125,777
313,292
407,526
312,763
846,809
724,440
348,978
136,823
653,483
221,544
533,903
344,509
977,870
763,627
806,282
252,186
197,933
964,679
700,877
999,608
728,771
437,658
106,114
117,259
156,921
907,699
634,387
131,479
465,746
647,766
899,488
388,198
335,961
576,148
750,878
924,120
502,272
111,105
925,718
621,436
210,632
666,584
987,854
912,641
805,741
738,189
490,122
435,410
340,837
936,651
373,498
449,640
190,665
615,252
978,831
554,461
803,616
450,390
453,520
486,591
842,969
253,278
262,535
576,267
675,682
501,844
442,178
892,390
631,120
956,440
758,843
213,559
830,607
776,304
750,324
684,394
650,241
251,116
881,175
871,458
588,921
915,249
922,221
606,130
539,360
127,515
939,470
791,804
379,684
702,730
556,287
408,497
947,654
649,580
528,225
432,404
957,852
251,942
933,411
282,929
971,116
976,997
470,451
520,971
534,417
629,941
628,593
598,965
934,718
153,579
751,561
426,483
159,153
870,458
832,757
386,365
138,510
807,769
295,872
929,626
713,924
829,645
152,190
431,946
860,398
917,703
847,442
994,870
964,606
421,228
927,656
610,653
123,766
195,398
990,617
735,323
721,865
202,887
515,125
936,159
307,983
827,803
565,319
204,611
558,852
146,742
408,991
455,795
336,441
339,270
632,638
753,344
336,755
648,670
305,797
738,606
306,687
412,493
332,271
428,511
588,366
829,527
115,147
936,652
190,985
629,761
991,258
934,552
913,306
872,101
431,336
126,412
277,368
974,781
816,469
535,861
326,961
754,763
117,153
215,751
201,324
948,823
448,891
325,473
918,486
313,165
475,410
847,485
591,471
252,521
897,961
925,275
873,412
203,216
225,447
255,504
618,266
585,405
634,997
860,502
690,416
596,922
662,555
724,604
860,901
903,292
374,782
668,162
571,710
765,297
728,876
200,263
268,636
991,394
701,247
571,637
214,779
911,830
460,829
202,236
248,219
310,201
196,894
288,422
555,340
378,445
653,405
785,893
139,838
644,976
808,330
521,334
737,259
812,791
102,193
111,471
714,464
422,614
217,143
259,763
616,281
297,942
752,568
862,873
875,730
948,231
446,575
272,389
296,313
549,325
535,517
565,784
573,494
704,406
770,449
626,446
703,334
580,546
411,128
461,823
509,840
656,151
571,994
771,546
280,251
719,263
893,908
979,525
884,364
331,843
879,516
864,954
836,175
308,646
186,774
465,153
508,996
412,277
577,166
260,926
505,656
346,277
695,368
308,633
367,513
588,683
282,567
841,787
358,629
720,653
963,441
721,236
352,983
328,566
886,528
312,986
829,723
578,221
468,671
223,169
438,294
311,506
788,110
228,380
999,677
485,809
648,345
700,707
120,593
817,273
319,598
424,451
452,431
323,237
689,148
906,166
903,353
971,194
896,548
846,366
561,599
228,209
873,351
465,423
282,151
111,519
691,235
527,944
829,208
796,273
996,484
455,168
125,112
582,331
168,497
195,442
177,909
651,148
649,363
796,509
234,471
712,619
241,193
701,917
698,319
642,695
177,389
261,539
197,402
941,980
813,815
227,257
880,636
472,753
993,684
882,353
301,315
958,306
282,272
605,903
707,231
951,871
781,436
997,279
133,870
890,981
952,594
698,596
182,186
631,890
231,584
783,360
736,947
695,849
102,320
705,709
722,119
773,812
156,410
938,547
851,432
905,405
467,804
727,212
871,838
184,914
250,181
349,242
322,163
681,446
985,802
350,911
291,798
187,666
828,388
400,357
284,398
809,552
639,483
595,130
775,281
373,477
796,739
177,223
605,934
415,630
574,911
581,966
226,277
875,445
415,251
104,605
424,646
416,577
415,357
160,978
764,989
826,156
294,691
981,678
436,486
692,314
946,487
861,258
805,440
641,861
666,318
658,209
179,499
395,641
103,373
206,536
363,808
478,616
503,880
496,192
657,296
976,853
720,378
535,261
215,452
736,801
516,403
478,591
172,744
658,788
789,169
406,519
804,879
517,190
584,137
500,143
895,118
610,530
882,308
505,631
400,290
828,418
176,899
216,466
544,465
783,944
376,662
221,980
193,278
357,783
400,970
564,518
194,331
240,970
945,590
642,925
552,897
477,854
943,487
233,772
802,404
647,244
655,461
914,340
607,785
133,509
441,192
130,441
563,913
767,282
725,443
115,741
711,962
851,583
737,371
977,812
778,251
397,184
195,613
598,139
111,177
728,945
172,461
808,738
856,644
728,816
550,153
647,982
205,230
356,982
660,634
902,933
923,654
638,794
961,561
302,119
309,146
414,214
204,456
806,424
772,125
201,957
784,745
997,853
806,327
398,421
985,424
903,916
115,956
148,641
759,637
368,725
610,943
726,693
197,571
371,605
579,530
428,636
686,288
668,473
209,419
569,290
962,160
879,405
901,757
123,654
296,279
665,434
824,745
863,741
580,736
275,524
171,782
972,770
190,321
235,116
144,292
351,437
661,371
120,453
566,801
538,977
582,966
138,511
384,648
402,164
900,265
506,112
141,348
693,221
107,807
102,583
309,956
156,241
326,747
621,794
412,486
340,741
537,389
173,988
490,884
453,489
197,624
999,978
383,468
753,189
756,709
386,186
625,979
783,806
868,330
719,940
881,105
563,767
244,334
995,466
182,868
525,977
303,330
784,421
722,201
646,726
821,593
123,971
121,239
402,182
969,618
655,607
491,602
470,194
806,403
980,644
731,363
127,251
362,872
960,960
858,801
744,168
926,957
294,757
543,305
766,506
723,802
262,359
398,865
218,526
845,952
706,276
363,871
589,855
582,255
698,297
553,416
585,206
245,780
789,701
283,545
142,974
995,419
477,684
191,632
146,910
420,854
920,146
903,958
806,537
808,274
661,404
922,710
967,370
529,802
283,492
240,754
873,937
309,445
582,387
199,934
297,837
661,891
727,176
246,788
413,855
218,509
360,628
570,217
884,841
459,725
844,964
905,412
961,519
955,995
159,619
434,249
151,366
948,169
515,351
351,600
484,709
849,644
228,934
935,511
972,996
131,244
166,643
561,862
278,559
929,160
388,122
657,797
399,579
793,856
598,976
164,294
847,898
548,318
314,858
170,908
895,863
357,293
223,610
926,517
700,987
493,267
149,598
663,647
425,651
162,550
979,456
460,153
338,803
537,990
116,495
741,589
542,117
393,929
849,590
403,190
164,313
860,860
468,614
798,454
530,556
920,166
453,493
817,885
870,693
622,843
428,812
157,949
556,887
400,331
750,675
166,552
458,748
406,912
174,519
896,522
766,390
391,353
417,726
409,291
930,660
908,698
912,579
822,974
392,899
518,326
530,559
570,706
823,950
105,354
791,393
346,791
906,824
456,832
821,775
828,957
101,671
155,262
605,729
305,936
188,336
172,447
548,810
479,602
795,695
191,940
846,923
178,149
633,177
671,864
831,724
126,176
208,854
643,903
437,850
751,920
176,830
306,303
803,757
429,959
559,365
644,124
312,895
880,466
857,720
602,835
627,928
590,785
394,205
678,542
585,385
501,474
302,172
431,388
135,209
605,727
636,676
102,474
764,322
436,959
751,800
602,477
722,237
536,638
510,918
813,475
748,977
347,282
988,752
410,406
163,497
857,162
893,817
394,402
373,190
689,879
426,690
995,902
600,751
726,297
245,346
395,721
644,924
107,462
502,222
661,521
434,337
924,536
674,421
503,425
814,629
432,621
213,568
600,573
293,203
219,152
267,278
641,992
742,663
826,895
667,385
786,138
110,926
900,466
964,861
653,649
907,213
421,359
181,516
867,489
370,757
537,459
898,249
733,987
503,384
906,867
185,108
227,505
771,455
111,568
471,470
319,274
377,882
514,714
781,745
350,601
355,943
163,716
108,972
446,918
462,564
553,752
796,159
946,338
449,554
724,239
935,780
962,933
243,490
637,933
107,247
194,954
975,405
959,147
741,796
294,453
925,928
159,303
150,172
429,675
481,355
785,965
964,400
890,347
730,876
170,910
393,171
857,349
326,386
414,228
860,487
103,585
896,531
698,782
212,337
215,955
893,684
967,847
893,804
249,608
307,866
266,713
320,223
850,638
165,827
312,226
516,133
512,336
823,770
759,108
593,609
253,718
508,380
765,159
668,655
826,492
348,289
985,352
164,693
204,430
734,400
330,168
652,780
194,867
181,523
989,829
201,149
679,633
871,935
294,829
654,247
692,589
122,634
459,665
859,206
563,742
301,356
856,433
419,888
506,836
662,504
680,324
919,589
224,150
512,560
525,742
874,775
757,562
107,512
586,828
589,895
100,955
326,514
636,672
123,212
460,960
608,650
862,127
709,517
241,780
225,177
146,874
465,230
763,234
121,363
338,595
601,307
362,408
961,854
944,749
801,310
927,716
459,431
434,175
438,993
861,595
472,634
742,947
961,319
888,891
391,173
103,954
448,624
736,212
364,654
977,111
415,774
955,660
325,288
616,483
137,484
973,656
817,151
501,705
807,109
888,520
138,125
851,523
654,117
338,791
545,541
675,980
175,187
619,476
490,589
624,344
872,831
228,864
483,982
752,526
891,699
352,968
890,570
819,250
206,118
136,546
833,268
168,970
286,910
498,842
337,817
769,452
552,838
371,543
930,106
119,450
402,208
995,922
119,426
528,262
566,529
790,143
573,322
346,335
420,582
468,132
193,780
392,751
756,881
491,133
567,849
605,332
117,704
164,821
406,298
821,517
918,936
715,734
241,150
951,428
410,956
530,335
712,243
506,313
285,549
606,427
475,419
399,225
510,942
773,789
825,430
229,797
826,172
682,590
992,215
704,604
277,755
955,598
668,596
380,133
643,108
966,218
472,178
413,988
985,133
770,593
258,674
658,916
432,584
526,968
825,675
345,732
475,457
861,904
384,429
635,754
937,389
679,477
788,829
234,611
236,146
818,727
931,691
703,261
867,837
596,506
879,283
505,338
561,996
610,560
882,352
276,119
207,198
174,658
375,536
610,674
434,717
507,120
479,369
889,249
393,643
716,629
251,922
701,676
794,902
830,526
556,822
239,643
879,262
271,621
838,462
759,430
832,305
191,371
431,477
134,716
669,305
283,396
942,654
359,721
358,851
765,555
173,210
872,312
744,184
596,990
688,640
399,103
604,751
349,307
524,834
539,130
644,499
379,564
421,505
955,584
304,351
450,168
900,282
532,209
459,136
901,124
627,560
208,826
101,481
270,667
442,504
701,528
566,473
718,673
624,659
290,657
430,948
408,750
752,210
716,564
477,972
825,327
956,889
707,293
537,521
565,910
874,927
952,973
831,972
410,869
970,499
481,981
870,660
671,668
266,710
608,623
900,966
773,768
999,910
466,341
299,842
503,750
308,258
727,247
142,188
754,335
607,652
885,840
320,330
934,520
305,296
862,555
658,874
319,539
566,690
839,355
479,532
971,112
136,546
645,660
205,739
157,463
878,772
242,377
785,313
924,507
980,773
396,870
510,225
436,128
733,770
122,797
738,889
461,219
999,727
333,386
741,668
972,142
816,242
848,637
851,979
101,726
800,343
627,271
874,133
552,426
346,284
533,664
785,639
282,400
245,651
958,427
127,868
372,270
964,907
348,239
879,747
279,793
549,440
914,931
780,933
331,152
855,699
123,567
291,383
992,521
419,827
793,997
764,136
336,398
218,121
856,365
333,645
379,592
185,190
543,486
646,950
772,703
569,780
207,638
821,968
865,946
873,596
908,837
266,343
770,992
996,235
303,978
719,985
397,339
465,999
921,463
786,881
147,438
838,785
425,459
794,278
872,922
406,131
284,350
878,144
947,525
230,291
207,868
664,977
208,885
295,562
809,531
133,315
949,872
758,577
319,120
567,154
895,784
735,755
236,488
366,910
479,995
218,935
808,231
983,981
854,770
995,810
284,502
267,361
214,656
253,787
719,966
595,720
413,299
393,855
993,401
191,258
269,753
700,830
733,746
771,666
695,710
359,233
861,230
770,899
855,175
256,801
645,466
846,228
192,156
260,450
361,415
911,857
677,606
539,149
889,746
546,613
284,943
483,367
786,956
466,656
393,436
628,898
634,615
264,253
572,517
695,994
343,160
456,422
290,484
507,539
552,452
886,640
365,779
930,551
570,560
379,959
743,369
365,612
836,650
946,501
467,170
567,931
107,880
272,590
487,377
700,818
290,940
551,371
305,496
123,819
581,581
750,818
373,294
979,716
572,828
808,912
769,116
938,228
752,357
601,567
441,125
903,447
706,702
139,823
583,967
487,687
972,808
469,132
671,477
224,951
344,447
499,204
196,161
866,635
400,665
475,905
455,338
274,511
508,530
566,806
100,810
319,880
936,395
339,427
841,809
442,678
467,594
648,937
365,228
637,763
307,848
638,298
111,839
861,437
207,524
861,754
913,960
287,776
876,100
257,420
216,712
945,651
829,817
222,408
293,990
725,395
402,623
392,703
253,234
537,334
639,928
706,479
604,471
241,571
315,254
227,798
803,172
509,520
872,520
526,663
120,237
973,519
455,704
973,993
695,202
565,852
804,487
480,749
159,640
765,981
518,749
690,236
151,994
104,161
700,585
413,744
557,261
896,882
566,663
148,725
845,117
784,575
446,432
645,595
382,356
441,457
146,351
391,624
643,181
443,318
618,719
726,854
760,168
216,475
975,601
533,542
565,890
425,832
142,588
445,240
332,676
546,732
131,746
757,838
115,642
658,790
883,625
867,447
930,115
520,941
307,351
146,995
349,936
944,839
726,211
434,650
484,625
971,891
681,900
613,616
697,525
798,626
790,500
984,149
639,375
838,306
336,711
275,689
828,472
992,259
232,845
735,618
716,418
862,667
306,652
111,174
779,767
958,350
683,854
791,294
973,620
653,438
171,390
976,960
704,630
595,192
971,403
413,365
317,414
395,356
469,930
394,941
709,281
628,818
584,761
407,598
611,336
430,326
571,393
400,869
300,103
175,793
617,984
682,872
931,285
966,970
563,587
778,219
607,359
968,490
854,824
522,946
222,359
574,393
391,517
634,531
840,113
681,902
637,699
231,732
708,221
210,101
316,674
666,469
207,302
109,132
376,979
989,609
790,139
614,726
436,583
276,155
362,607
356,617
533,136
680,432
401,554
748,616
613,822
777,819
727,480
378,542
362,310
538,388
360,626
405,430
362,990
735,224
638,270
725,476
412,939
557,553
670,704
254,683
954,363
112,506
660,207
449,503
288,701
322,481
917,179
663,816
279,788
148,991
835,375
206,876
182,122
303,205
521,156
652,209
724,568
334,729
793,353
320,359
350,802
477,372
180,610
123,707
802,484
131,400
395,746
550,806
774,798
300,178
468,562
430,312
703,811
480,440
448,772
210,413
552,131
517,750
728,840
116,969
605,570
153,338
339,454
900,416
189,645
923,922
518,861
690,320
287,365
897,454
252,657
586,458
908,693
851,253
450,691
380,267
518,274
227,506
297,535
186,204
564,381
122,751
184,733
614,386
342,411
199,581
627,923
616,425
979,727
919,529
317,394
489,954
639,141
239,615
263,635
632,427
175,782
222,572
520,672
360,735
883,880
554,591
509,511
440,358
532,375
264,735
681,329
614,771
373,333
393,114
777,373
696,746
949,810
555,744
984,483
577,234
771,221
594,498
793,122
974,623
421,385
720,346
501,986
698,985
497,956
980,835
627,944
833,983
918,475
210,849
123,714
357,588
345,789
246,170
795,769
336,523
995,125
726,406
391,452
768,342
950,816
583,865
184,628
483,313
386,317
114,603
983,695
797,858
674,960
400,965
351,762
391,758
736,336
674,487
491,226
567,954
647,896
790,349
451,438
684,280
223,217
837,985
550,425
696,306
329,972
984,392
330,110
934,698
510,697
367,384
370,452
306,904
220,857
350,306
548,988
610,831
390,232
618,188
109,861
574,569
491,892
183,496
677,655
383,385
858,330
317,235
949,783
750,579
478,268
339,786
817,487
633,182
481,750
816,600
527,848
618,849
375,603
165,271
487,127
312,958
397,314
556,855
349,570
824,226
203,955
561,134
747,156
214,308
498,179
798,710
470,570
648,535
981,923
449,891
987,824
297,805
759,133
579,712
763,171
844,438
460,586
669,795
737,872
512,956
942,950
231,735
237,720
315,249
973,441
485,375
662,519
189,940
947,654
413,313
260,690
572,158
139,867
613,933
470,938
924,181
438,458
719,375
421,103
415,414
883,687
664,171
497,692
822,703
917,113
102,521
104,340
202,314
718,671
411,682
220,373
348,516
776,218
455,394
796,662
839,952
333,719
858,267
439,583
431,889
888,247
328,201
606,928
663,475
452,195
148,518
584,933
472,953
487,846
795,823
328,122
539,300
891,940
970,825
596,476
308,793
878,933
551,382
798,170
553,234
490,834
198,755
634,956
285,864
338,873
469,289
111,172
423,958
145,838
830,445
851,702
775,895
455,463
975,553
128,425
495,816
412,784
770,373
800,326
714,533
948,278
801,971
232,459
172,860
410,549
297,946
707,873
982,355
526,539
238,576
388,560
517,609
296,771
782,561
574,271
493,126
638,643
372,276
450,915
689,264
548,852
496,681
252,236
739,139
847,699
528,133
663,635
362,825
306,104
558,393
939,677
342,677
703,143
690,749
218,706
465,777
628,680
780,672
453,954
759,975
447,156
328,187
602,517
917,577
506,152
251,827
727,337
189,801
103,452
401,396
707,110
273,999
495,265
413,166
976,814
440,626
999,776
876,178
320,516
471,292
900,846
286,826
396,112
201,832
288,375
512,345
778,810
889,491
379,895
478,528
925,555
362,392
493,372
262,838
518,448
198,840
800,112
240,905
638,933
251,892
343,513
846,120
364,126
135,371
817,416
616,346
710,624
512,134
649,625
339,934
136,722
860,193
207,714
633,610
307,213
504,972
457,941
324,346
481,760
946,537
109,637
484,667
543,862
537,729
149,833
368,535
526,952
643,208
537,241
454,707
875,192
431,353
220,920
163,282
764,971
772,705
992,576
538,563
953,404
216,446
696,880
783,903
848,593
409,133
150,208
304,216
313,309
747,840
743,632
110,973
830,277
988,787
444,723
346,110
828,511
166,543
698,833
880,109
899,707
185,239
921,978
376,848
695,589
174,328
706,436
292,529
967,879
342,581
408,331
719,901
185,430
961,299
875,766
338,577
557,546
361,281
629,522
443,889
728,767
529,991
728,356
596,429
338,308
328,593
749,333
678,485
461,670
686,359
190,803
952,651
358,666
427,877
867,595
988,988
209,531
334,593
759,685
273,352
825,505
873,379
528,179
928,520
532,211
814,917
113,492
510,784
492,863
630,617
788,534
947,288
203,885
360,230
407,125
464,432
285,915
762,722
402,304
379,769
154,234
603,113
101,202
373,958
932,140
254,596
964,293
183,869
750,349
385,591
379,441
658,135
441,815
979,618
757,317
973,500
933,877
723,760
504,943
700,125
878,487
627,169
278,991
385,725
593,376
683,252
555,549
768,963
589,964
179,803
955,116
147,130
313,916
807,194
304,811
383,373
231,997
252,138
240,292
785,460
735,191
141,482
981,722
733,389
539,975
279,295
611,332
620,381
201,371
826,154
468,665
817,518
398,305
966,754
525,607
412,310
119,865
889,387
391,726
350,403
170,518
581,364
198,288
596,766
503,635
889,681
334,118
890,722
808,147
820,856
135,421
559,994
533,606
571,374
354,877
227,997
125,741
211,627
973,694
408,103
995,335
370,543
519,963
297,135
164,148
686,821
593,247
284,286
939,177
127,436
644,629
258,171
914,525
794,771
630,262
369,846
715,407
856,588
652,914
384,159
621,934
289,353
356,705
231,611
130,441
112,470
233,980
131,455
457,153
345,693
871,645
665,149
281,408
325,120
931,184
713,744
479,272
762,987
253,823
376,673
510,128
828,812
318,803
955,370
841,713
889,874
819,802
557,950
833,440
146,701
310,178
353,502
608,228
234,722
151,163
702,797
396,129
890,306
361,615
813,506
910,122
104,272
534,589
522,782
500,612
602,275
303,614
297,652
301,157
426,582
346,280
295,408
953,815
513,885
662,250
443,825
771,176
293,742
272,975
111,610
995,717
245,122
919,473
701,180
544,714
893,591
472,993
265,226
746,480
528,693
654,375
136,890
237,324
474,885
860,882
532,389
931,142
866,331
423,967
151,241
314,891
676,487
448,492
595,188
422,308
714,917
127,622
472,322
185,667
406,909
698,550
261,251
164,694
101,904
714,636
557,666
309,682
183,655
738,164
816,299
413,571
168,257
670,646
569,378
542,686
324,535
186,626
780,118
760,661
453,384
339,571
565,313
589,366
598,578
140,647
898,805
668,640
587,407
141,511
160,353
298,888
481,766
679,165
128,818
614,627
594,411
687,962
565,506
190,377
770,253
165,256
646,279
699,717
495,455
458,705
213,974
318,507
389,584
994,987
224,929
288,965
796,913
954,171
390,602
399,569
908,904
317,199
369,896
606,250
711,789
130,505
146,745
190,849
123,650
267,624
868,636
497,276
762,666
390,774
401,989
421,681
670,975
123,496
616,707
113,234
474,769
995,202
446,584
724,969
967,917
329,766
244,220
831,542
228,289
760,139
955,787
294,705
432,433
827,592
679,944
934,803
504,206
676,816
465,486
853,536
525,880
443,425
800,397
114,544
789,171
628,540
160,824
659,327
273,658
479,567
931,486
646,473
375,691
531,472
336,407
707,183
216,900
374,136
918,629
284,211
623,269
961,140
663,423
179,852
836,926
260,496
458,134
727,149
111,553
115,346
229,321
489,398
403,142
985,989
302,357
605,681
252,134
153,398
478,723
374,153
814,511
241,942
311,810
437,154
202,853
873,937
736,492
482,632
239,152
554,274
193,461
207,999
423,962
976,201
229,119
798,443
964,125
770,970
683,174
813,182
951,792
150,365
782,184
378,437
444,544
321,865
211,446
839,431
210,671
657,128
723,727
720,975
244,868
474,887
111,279
791,384
238,553
732,985
257,189
633,825
903,324
359,116
819,352
861,111
749,899
981,628
747,674
150,870
273,711
793,702
308,135
756,866
517,761
807,941
173,176
442,457
292,332
167,593
614,188
251,403
192,729
615,428
488,119
174,357
123,205
840,625
408,214
914,524
733,371
358,330
353,774
452,154
429,511
391,323
143,492
445,297
587,542
258,571
680,287
827,455
324,310
581,870
454,866
793,598
167,185
571,403
938,475
282,432
945,103
269,372
540,415
791,628
588,693
822,571
178,941
979,169
808,455
643,803
591,971
761,353
701,283
782,282
519,860
784,164
487,767
701,947
597,532
640,316
981,408
928,195
951,772
257,214
868,415
547,106
502,410
178,181
315,393
132,208
799,357
220,867
840,924
342,422
348,478
755,935
543,511
937,574
706,712
283,662
247,623
765,160
854,960
269,434
303,475
362,511
676,814
564,416
480,226
928,894
390,406
446,705
223,976
896,137
134,279
744,620
445,898
504,267
482,220
920,481
119,634
722,806
450,808
536,473
947,649
213,454
519,871
333,409
345,501
521,665
480,440
182,825
865,304
211,387
987,155
404,682
542,362
315,313
863,872
556,657
843,612
445,994
399,243
827,539
742,808
290,980
443,404
610,171
567,829
707,499
765,573
726,999
773,695
656,205
549,844
718,123
859,127
858,931
448,439
846,459
213,372
979,746
494,937
657,555
259,494
746,197
962,916
599,724
252,305
363,776
929,154
799,279
924,758
294,762
258,284
346,502
700,965
703,912
224,706
632,255
911,186
192,299
850,488
339,233
700,811
873,639
509,121
490,521
281,425
947,738
832,797
387,684
895,937
301,760
419,940
618,124
787,812
736,190
631,700
693,270
290,619
675,644
222,183
744,493
484,119
631,568
751,799
712,550
874,417
831,597
848,427
586,117
813,680
518,784
860,341
981,547
638,685
579,829
885,654
862,772
523,943
580,245
662,848
263,139
650,433
402,156
994,622
742,540
258,309
692,517
308,979
174,378
525,598
202,285
882,297
295,185
278,489
864,199
799,199
615,278
755,466
218,836
995,200
287,822
753,259
505,557
329,879
891,433
636,301
983,855
373,432
669,539
589,226
534,772
515,291
635,400
346,729
962,955
118,609
915,316
623,988
706,347
468,853
120,217
431,224
422,254
329,264
849,789
856,519
694,125
754,355
371,184
935,158
291,237
852,171
627,222
251,234
878,570
591,435
868,277
639,745
942,715
891,535
309,418
467,380
596,458
440,447
658,528
446,948
467,916
635,995
374,336
466,519
596,934
533,571
636,133
574,984
980,761
853,203
940,352
445,129
257,969
290,213
258,235
995,696
905,976
898,814
121,523
253,687
807,891
877,249
813,929
182,512
699,697
975,546
983,495
824,692
608,924
555,566
420,137
699,980
852,201
133,358
544,617
994,254
942,577
361,540
101,217
506,390
728,235
310,492
876,194
945,423
262,265
789,206
663,234
102,860
484,167
697,140
442,547
125,394
745,172
700,777
764,462
781,830
224,838
869,270
340,719
888,242
609,436
733,447
188,661
734,500
437,841
527,176
682,680
327,642
531,394
842,345
700,670
254,886
564,190
804,791
180,780
416,909
335,933
536,378
415,183
292,522
